#,Sentance,Embedding
204,"‘All right,’ I said, ‘I’m glad it’s agirl.",[-30.786419  -5.122745  -4.818526]
205,"And I hope she’ll be a fool—that’s the best thing a girl can bein this world, a beautiful little fool.’“You see I think everything’s terrible anyhow,” she went on in aconvinced way.",[-4.167147  -3.6746373 19.742043 ]
206,“Everybody thinks so—the most advanced people.,[-42.040718 -13.350161   9.412163]
207,And Iknow.,[-51.615074   -8.6997175 -22.735104 ]
208,"I’ve been everywhere and seen everything and done everything.”Her eyes flashed around her in a defiant way, rather like Tom’s, andshe laughed with thrilling scorn.",[ 2.0669172 -4.640231  12.117487 ]
209,"“Sophisticated—God, I’msophisticated!”The instant her voice broke off, ceasing to compel my attention, mybelief, I felt the basic insincerity of what she had said.",[ 9.588146 -8.010995 29.807293]
210,"It made meuneasy, as though the whole evening had been a trick of some sort toexact a contributory emotion from me.",[ 24.59519  -22.843557  -8.571018]
211,"I waited, and sure enough, in amoment she looked at me with an absolute smirk on her lovely face, asif she had asserted her membership in a rather distinguished secretsociety to which she and Tom belonged.",[ 1.1141925 -2.0094807 11.600969 ]
212,"Inside, the crimson room bloomed with light.",[  6.38865   38.068737 -18.213749]
213,"Tom and Miss Baker sat ateither end of the long couch and she read aloud to him from theSaturday Evening Post—the words, murmurous and uninflected, runningtogether in a soothing tune.",[ 7.939368 21.119083 19.14703 ]
214,"The lamplight, bright on his boots anddull on the autumn-leaf yellow of her hair, glinted along the paper asshe turned a page with a flutter of slender muscles in her arms.",[16.412172  2.436087 20.392324]
215,When we came in she held us silent for a moment with a lifted hand.,[  8.562843  -38.481884    7.2124014]
216,"“To be continued,” she said, tossing the magazine on the table, “inour very next issue.”Her body asserted itself with a restless movement of her knee, and shestood up.",[14.0411415 -6.2821455 21.510359 ]
217,"“Ten o’clock,” she remarked, apparently finding the time on theceiling.",[ 20.16724  -26.408127 -14.51322 ]
218,"“Time for this good girl to go to bed.”“Jordan’s going to play in the tournament tomorrow,” explained Daisy,“over at Westchester.”“Oh—you’re Jordan Baker.”I knew now why her face was familiar—its pleasing contemptuousexpression had looked out at me from many rotogravure pictures of thesporting life at Asheville and Hot Springs and Palm Beach.",[ 0.08297329 19.146427   21.040771  ]
219,"I had heardsome story of her too, a critical, unpleasant story, but what it was Ihad forgotten long ago.",[  0.6332209 -10.729989   18.538654 ]
220,"“Good night,” she said softly.",[-39.52149   19.100344 -10.416157]
221,"“Wake me at eight, won’t you.”“If you’ll get up.”“I will.",[-25.903269    5.8459797 -12.251298 ]
222,"Good night, Mr. Carraway.",[-38.211246  18.47493  -11.939695]
223,"See you anon.”“Of course you will,” confirmed Daisy.",[-20.56533   18.191448  23.991047]
224,“In fact I think I’ll arrange amarriage.,[-34.12821     5.8316083  -7.7590303]
225,"Come over often, Nick, and I’ll sort of—oh—fling youtogether.",[-25.25729   12.182589  15.828189]
226,"You know—lock you up accidentally in linen closets and pushyou out to sea in a boat, and all that sort of thing—”“Good night,” called Miss Baker from the stairs.",[22.334166  16.361609   0.7667687]
227,"“I haven’t heard aword.”“She’s a nice girl,” said Tom after a moment.",[-17.788502   20.485779    1.2831728]
228,“They oughtn’t to lether run around the country this way.”“Who oughtn’t to?” inquired Daisy coldly.,[11.298012  -2.5138922 40.53038  ]
229,“Her family.”“Her family is one aunt about a thousand years old.,[-6.8356876 -7.940373  30.97224  ]
230,"Besides, Nick’sgoing to look after her, aren’t you, Nick?",[-28.515965  16.279238  13.095731]
231,She’s going to spend lotsof weekends out here this summer.,[-15.517123  26.804333 -20.234499]
232,I think the home influence will bevery good for her.”Daisy and Tom looked at each other for a moment in silence.,[ 20.234846  10.210645 -35.965202]
233,“Is she from New York?” I asked quickly.,[ -3.248256  29.92319  -25.0924  ]
234,“From Louisville.,[-42.26676  -29.667778  -7.633984]
235,Our white girlhood was passed together there.,[  8.685745   9.533126 -30.283613]
236,Ourbeautiful white—”“Did you give Nick a little heart to heart talk on the veranda?”demanded Tom suddenly.,[-20.16548   18.453901  11.995277]
237,“Did I?” She looked at me.,[-29.281895  -8.145229   7.011439]
238,"“I can’t seem to remember, but I think wetalked about the Nordic race.",[ 13.688159    9.6933155 -25.969124 ]
239,"Yes, I’m sure we did.",[-42.492493   -4.2926755  -3.3630705]
240,"It sort of creptup on us and first thing you know—”“Don’t believe everything you hear, Nick,” he advised me.",[-19.989592  12.931848  13.287081]
241,"I said lightly that I had heard nothing at all, and a few minuteslater I got up to go home.",[ 12.604677 -22.44915  -10.655062]
242,They came to the door with me and stoodside by side in a cheerful square of light.,[ 35.321117   -8.0045595 -13.2296   ]
243,"As I started my motorDaisy peremptorily called: “Wait!”“I forgot to ask you something, and it’s important.",[-25.543278   8.204161   6.705576]
244,"We heard you wereengaged to a girl out West.”“That’s right,” corroborated Tom kindly.",[-17.880507  17.465372   2.665414]
245,“We heard that you wereengaged.”“It’s a libel.,[-29.981833  18.133514  23.05911 ]
246,"I’m too poor.”“But we heard it,” insisted Daisy, surprising me by opening up againin a flower-like way.",[-10.442037  11.223211  22.306334]
247,"“We heard it from three people, so it must betrue.”Of course I knew what they were referring to, but I wasn’t evenvaguely engaged.",[-19.19064     -0.30253264  26.971636  ]
248,The fact that gossip had published the banns was oneof the reasons I had come East.,[ -4.438091  21.627497 -20.010853]
249,"You can’t stop going with an oldfriend on account of rumours, and on the other hand I had no intentionof being rumoured into marriage.",[-7.6822386   0.72408295  3.1641567 ]
250,"Their interest rather touched me and made them less remotelyrich—nevertheless, I was confused and a little disgusted as I droveaway.",[ 10.920573 -32.737495  10.609832]
251,"It seemed to me that the thing for Daisy to do was to rush outof the house, child in arms—but apparently there were no suchintentions in her head.",[-2.0018497  7.8089523 23.539066 ]
252,"As for Tom, the fact that he “had some womanin New York” was really less surprising than that he had beendepressed by a book.",[  0.32974306  23.487196   -15.202513  ]
253,Something was making him nibble at the edge ofstale ideas as if his sturdy physical egotism no longer nourished hisperemptory heart.,[ 15.770651 -19.627655  17.071243]
254,"Already it was deep summer on roadhouse roofs and in front of waysidegarages, where new red petrol-pumps sat out in pools of light, andwhen I reached my estate at West Egg I ran the car under its shed andsat for a while on an abandoned grass roller in the yard.",[31.742514  19.04164    6.6361303]
255,"The wind hadblown off, leaving a loud, bright night, with wings beating in thetrees and a persistent organ sound as the full bellows of the earthblew the frogs full of life.",[39.305733   3.6661038 13.4988165]
256,"The silhouette of a moving cat waveredacross the moonlight, and, turning my head to watch it, I saw that Iwas not alone—fifty feet away a figure had emerged from the shadow ofmy neighbour’s mansion and was standing with his hands in his pocketsregarding the silver pepper of the stars.",[39.211765 11.384085 15.382988]
257,"Something in his leisurelymovements and the secure position of his feet upon the lawn suggestedthat it was Mr. Gatsby himself, come out to determine what share washis of our local heavens.",[15.007222 31.283077 -4.646938]
258,I decided to call to him.,[-26.43858   -11.707765   -4.6956487]
259,"Miss Baker had mentioned him at dinner, andthat would do for an introduction.",[-2.694476  9.118609  7.874836]
260,"But I didn’t call to him, for hegave a sudden intimation that he was content to be alone—he stretchedout his arms toward the dark water in a curious way, and, far as I wasfrom him, I could have sworn he was trembling.",[-0.18725938 -8.87112    -0.0944649 ]
261,"Involuntarily I glancedseaward—and distinguished nothing except a single green light, minuteand far away, that might have been the end of a dock.",[ 26.188204 -30.87597  -16.894154]
262,"When I lookedonce more for Gatsby he had vanished, and I was alone again in theunquiet darkness.",[ 7.8163977 34.84421   -3.873664 ]
263,"IIAbout halfway between West Egg and New York the motor road hastilyjoins the railroad and runs beside it for a quarter of a mile, so asto shrink away from a certain desolate area of land.",[35.216503 10.748352 -4.908746]
264,"This is a valleyof ashes—a fantastic farm where ashes grow like wheat into ridges andhills and grotesque gardens; where ashes take the forms of houses andchimneys and rising smoke and, finally, with a transcendent effort, ofash-grey men, who move dimly and already crumbling through the powderyair.",[29.78832   13.0910225 13.320301 ]
265,"Occasionally a line of grey cars crawls along an invisible track,gives out a ghastly creak, and comes to rest, and immediately theash-grey men swarm up with leaden spades and stir up an impenetrablecloud, which screens their obscure operations from your sight.",[31.25865    2.4145188  7.9974732]
